species,family,order,class,phylum,kingdom,decimalLatitude,decimalLongitude,cubanendemic
Erythemis_vesiculosa,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.35066,-74.51195,n
Erythrodiplax_justiniana,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.35066,-74.51195,n
Miathyria_marcella,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.35066,-74.51195,n
Micrathyria_aequalis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.35066,-74.51195,n
Orthemis_ferruginea,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.35066,-74.51195,n
Scapanea_frontalis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.339253,-74.473241,n
Micrathyria_didyma,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.39084,-74.5569,n
Micrathyria_hagenii,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.39084,-74.5569,n
Tauriphila_australis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.39084,-74.5569,n
Perithemis_domitia,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.413022,-79.795022,n
Macrothemis_celeno,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.413022,-79.795022,n
Enallagma_coecum,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,22.413022,-79.795022,n
Ischnura_ramburii,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,22.413022,-79.795022,n
Dythemis_rufinervis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.413022,-79.795022,n
Erythrodiplax_fervida,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.413022,-79.795022,n
Erythrodiplax_justiniana,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.413022,-79.795022,n
Orthemis_ferruginea,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.413022,-79.795022,n
Macrothemis_celeno,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.374886,-74.525793,n
Brachymesia_furcata,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.374886,-74.525793,n
Cannaphila_insularis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.374886,-74.525793,n
Erythrodiplax_justiniana,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.374886,-74.525793,n
Crocothemis_servilia,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.04748,-75.86315,n
Lestes_spumarius,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.468816,-74.715094,n
Ischnura_ramburii,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.520089,-75.125159,n
Bidessonotus_caraibus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,22.325556,-81.185278,n
Bidessonotus_caraibus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,22.281921,-81.197639,n
Hydropsyche_cubana,Hydropsychidae,Trichoptera,Insecta,Arthropoda,Animalia,20.64188,-75.68916,y
Epilobocera_cubensis,Pseudothelphusidae,Decapoda,Malacostraca,Arthropoda,Animalia,20.982217,-76.236489,y
Macrothemis_celeno,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.520089,-75.125159,n
Micrathyria_didyma,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.520089,-75.125159,n
Orthemis_ferruginea,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.520089,-75.125159,n
Scapanea_frontalis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.520089,-75.125159,n
Protoneura_capillaris,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.11222,-76.05611,y
Scapanea_frontalis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.11222,-76.05611,n
Telebasis_dominicana,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.11222,-76.05611,n
Aphylla_caraiba,Gomphidae,Odonata,Insecta,Arthropoda,Animalia,20.11222,-76.05611,n
Pachydiplax_longipennis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.522693,-74.704378,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.02159,-76.86955,n
Telebasis_dominicana,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.058889,-75.818889,n
Tramea_abdominalis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.058889,-75.818889,n
Lestes_forficula,Lestidae,Odonata,Insecta,Arthropoda,Animalia,20.115377,-76.035779,n
Lestes_tenuatus,Lestidae,Odonata,Insecta,Arthropoda,Animalia,20.115377,-76.035779,n
Ischnura_hastata,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.115377,-76.035779,n
Neoneura_maria,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,22.583745,-80.230682,y
Neoneura_carnatica,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,22.583745,-80.230682,y
Enallagma_coecum,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,22.583745,-80.230682,n
Ischnura_ramburii,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,22.583745,-80.230682,n
Orthemis_ferruginea,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.701511,-83.190776,n
Protoneura_capillaris,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.049244,-75.75434,y
Tauriphila_australis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.049244,-75.75434,n
Lestes_tenuatus,Lestidae,Odonata,Insecta,Arthropoda,Animalia,20.049244,-75.75434,n
Macrothemis_celeno,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.701511,-83.190776,n
Erythemis_vesiculosa,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.701511,-83.190776,n
Erythrodiplax_umbrata,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.701511,-83.190776,n
Pantala_flavescens,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.701511,-83.190776,n
Perithemis_domitia,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.015689,-75.795257,n
Enallagma_civile,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.015689,-75.795257,n
Enallagma_coecum,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.015689,-75.795257,n
Ischnura_capreolus,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.015689,-75.795257,n
Smicridea_comma,Hydropsychidae,Trichoptera,Insecta,Arthropoda,Animalia,20.1656,-75.1917,n
Telebasis_dominicana,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.015689,-75.795257,n
Brachymesia_herbida,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.015689,-75.795257,n
Erythrodiplax_justiniana,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.015689,-75.795257,n
Tramea_onusta,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.015689,-75.795257,n
Dythemis_sterilis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.68701,-83.11903,n
Erythemis_vesiculosa,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.68701,-83.11903,n
Erythrodiplax_umbrata,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.68701,-83.11903,n
Orthemis_ferruginea,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.68701,-83.11903,n
Pantala_flavescens,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.68701,-83.11903,n
Hypolestes_trinitatis,Hypolestidae,Odonata,Insecta,Arthropoda,Animalia,20.39361,-74.90944,y
Hypolestes_trinitatis,Hypolestidae,Odonata,Insecta,Arthropoda,Animalia,20.520089,-75.125159,y
Protoneura_capillaris,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.39361,-74.90944,y
Protoneura_capillaris,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.522693,-74.704378,y
Protoneura_capillaris,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.527848,-74.723069,y
Enallagma_coecum,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.527848,-74.723069,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.64188,-75.68916,n
Americabaetis_naranjoi,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,21.67066,-77.58989,y
Callibaetis_floridanus,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,21.50841,-77.80424,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.03021,-76.87375,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.03181,-76.86754,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.03054,-76.87048,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.601885,-75.649501,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.61298,-75.65504,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.595768,-75.692514,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.406261,-75.773328,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.449417,-75.768496,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.435404,-75.710559,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.458606,-75.663567,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.648953,-75.644967,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.584463,-75.737309,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,22.3084,-83.42971,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,21.87624,-79.58597,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,21.93544,-80.05483,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,21.933333,-80.033333,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,21.921294,-80.00335,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,21.87335,-79.88007,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,21.89823,-80.042504,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.43311,-74.90054,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.42835,-74.84076,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.58345,-75.23337,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,19.99358,-75.69604,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.01666,-75.66666,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.56915,-75.73895,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,22.497033,-83.880956,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.08972,-77.03845,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.0919,-77.04137,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.09783,-77.04571,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.27725,-76.46845,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.31107,-76.516,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,21.82868,-79.96107,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,21.81892,-79.98072,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,21.8216,-79.97584,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,21.82272,-79.97393,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,21.82237,-79.95705,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,22.615784,-83.709034,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,22.84494,-82.01542,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,22.84197,-82.01415,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.0192,-76.8444,n
Marilia_scudderi,Odontoceridae,Trichoptera,Insecta,Arthropoda,Animalia,20.05029,-76.60771,y
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.52473,-75.67404,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.058889,-75.818889,n
Cubanoptila_purpurea,Glossosomatidae,Trichoptera,Insecta,Arthropoda,Animalia,20.23554,-75.16567,y
Smicridea_comma,Hydropsychidae,Trichoptera,Insecta,Arthropoda,Animalia,20.03842,-75.79035,n
Phylloicus_chalybeus,Calamoceratidae ,Trichoptera,Insecta,Arthropoda,Animalia,20.41611,-75.83277,y
Cubanoptila_purpurea,Glossosomatidae,Trichoptera,Insecta,Arthropoda,Animalia,20.41611,-75.83277,y
Cubanoptila_purpurea,Glossosomatidae,Trichoptera,Insecta,Arthropoda,Animalia,20.55972,-75.41583,y
Hydropsyche_cubana,Hydropsychidae,Trichoptera,Insecta,Arthropoda,Animalia,20.567029,-75.386809,y
Phylloicus_cubanus,Calamoceratidae ,Trichoptera,Insecta,Arthropoda,Animalia,20.511459,-75.085556,y
Austrotinodes_cubanus,Ecnomidae,Trichoptera,Insecta,Arthropoda,Animalia,20.39361,-74.90944,y
Helicopsyche_comosa,Helicopsychidae,Trichoptera,Insecta,Arthropoda,Animalia,20.511459,-75.085556,y
Helicopsyche_comosa,Helicopsychidae,Trichoptera,Insecta,Arthropoda,Animalia,20.460671,-75.064963,y
Hydropsyche_cubana,Hydropsychidae,Trichoptera,Insecta,Arthropoda,Animalia,20.406261,-75.773328,y
Atopsyche_vinai,Hydrobiosidae,Trichoptera,Insecta,Arthropoda,Animalia,20.460671,-75.064963,y
Helicopsyche_cubana,Helicopsychidae,Trichoptera,Insecta,Arthropoda,Animalia,20.39361,-74.90944,y
Hydropsyche_cubana,Hydropsychidae,Trichoptera,Insecta,Arthropoda,Animalia,20.458606,-75.663567,y
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.002876,-75.806456,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.052069,-75.801388,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.049244,-75.75434,n
Berosus_undatus,Hydrophilidae,Coleoptera,Insecta,Arthropoda,Animalia,20.376279,-76.041637,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.0165,-75.64443,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,19.947585,-76.75725,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,22.797003,-83.012461,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.43311,-74.90054,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.16579,-76.94953,n
Caribaetis_planifrons,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.0981,-75.8116,n
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.11671,-76.95545,y
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.14803,-76.96236,y
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.27371,-76.96607,y
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.28006,-76.96264,y
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.085803,-76.933666,y
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.04391,-76.9119,y
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.03054,-76.87048,y
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.03284,-76.85125,y
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.02899,-76.87688,y
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.02159,-76.86955,y
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.601885,-75.649501,y
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.406261,-75.773328,y
Dineutus_longimanus,Gyrinidae,Coleoptera,Insecta,Arthropoda,Animalia,20.054218,-76.630993,y
Lutrochus_geniculatus,Lutrochidae,Coleoptera,Insecta,Arthropoda,Animalia,20.395634,-75.366128,n
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.449417,-75.768496,y
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.435404,-75.710559,y
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.458606,-75.663567,y
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.648953,-75.644967,y
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,22.724347,-83.164065,y
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,21.87624,-79.58597,y
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,21.93544,-80.05483,y
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,21.933333,-80.033333,y
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,21.89823,-80.042504,y
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.052069,-75.801388,y
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.049244,-75.75434,y
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.56915,-75.73895,y
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,19.947585,-76.75725,y
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.27725,-76.46845,y
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,22.797003,-83.012461,y
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.0981,-75.8116,y
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,19.96666,-75.61666,y
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,22.28,-81.21891,y
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,22.84197,-82.01415,y
Caenis_cubensis,Caenidae,Ephemeroptera,Insecta,Arthropoda,Animalia,22.9836,-81.99652,y
Callibaetis_floridanus,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.14803,-76.96236,n
Callibaetis_floridanus,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.27371,-76.96607,n
Callibaetis_floridanus,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.66172,-75.66582,n
Callibaetis_floridanus,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.002876,-75.806456,n
Callibaetis_floridanus,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.013295,-75.758447,n
Callibaetis_floridanus,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.052069,-75.801388,n
Callibaetis_floridanus,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,19.99358,-75.69604,n
Callibaetis_floridanus,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.56915,-75.73895,n
Callibaetis_floridanus,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.08972,-77.03845,n
Callibaetis_floridanus,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.27725,-76.46845,n
Callibaetis_floridanus,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.43311,-74.90054,n
Callibaetis_floridanus,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,22.9836,-81.99652,n
Callibaetis_floridanus,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,22.411558,-81.642256,n
Callibaetis_floridanus,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,22.33796,-80.42525,n
Callibaetis_floridanus,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,22.61578,-83.70903,n
Callibaetis_floridanus,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,22.281921,-81.197639,n
Callibaetis_floridanus,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,22.69404,-82.65309,n
Cloeodes_inferior,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.03181,-76.86754,n
Cloeodes_inferior,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.03331,-76.85908,n
Cloeodes_inferior,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.03054,-76.87048,n
Cloeodes_inferior,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.435404,-75.710559,n
Cloeodes_inferior,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.648953,-75.644967,n
Dineutus_longimanus,Gyrinidae,Coleoptera,Insecta,Arthropoda,Animalia,20.42719,-74.88356,y
Cloeodes_inferior,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.584463,-75.737309,n
Cloeodes_inferior,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,22.724347,-83.164065,n
Cloeodes_inferior,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,21.87624,-79.58597,n
Cloeodes_inferior,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.0192,-76.8444,n
Cloeodes_inferior,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,21.93544,-80.05483,n
Cloeodes_inferior,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,21.89823,-80.042504,n
Cloeodes_inferior,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.43311,-74.90054,n
Cloeodes_inferior,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.42835,-74.84076,n
Cloeodes_inferior,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.52473,-75.67404,n
Cloeodes_inferior,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,19.99358,-75.69604,n
Cloeodes_inferior,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.01666,-75.66666,n
Cloeodes_superior,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.02899,-76.87688,n
Cloeodes_superior,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.601885,-75.649501,n
Cloeodes_superior,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.449417,-75.768496,n
Cloeodes_superior,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.43311,-74.90054,n
Cloeodes_superior,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.42835,-74.84076,n
Cloeodes_superior,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.52473,-75.67404,n
Cloeodes_superior,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.01666,-75.66666,n
Berosus_chevrolati,Hydrophilidae,Coleoptera,Insecta,Arthropoda,Animalia,20.658732,-75.65123,y
Berosus_chevrolati,Hydrophilidae,Coleoptera,Insecta,Arthropoda,Animalia,22.793709,-83.007483,y
Berosus_chevrolati,Hydrophilidae,Coleoptera,Insecta,Arthropoda,Animalia,20.409573,-75.588359,y
Berosus_exiguus,Hydrophilidae,Coleoptera,Insecta,Arthropoda,Animalia,21.635028,-77.168944,n
Berosus_exiguus,Hydrophilidae,Coleoptera,Insecta,Arthropoda,Animalia,20.018592,-75.8691,n
Berosus_infuscatus,Hydrophilidae,Coleoptera,Insecta,Arthropoda,Animalia,21.635028,-77.168944,n
Cloeodes_superior,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.56915,-75.73895,n
Cloeodes_superior,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,19.947585,-76.75725,n
